,scan_time,v0,v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43,v44,v45,v46,v47,v48,v49,v50,v51,v52,v53,v54,v55,v56,v57,v58,v59,v60,v61,v62,v63,v64,v65,v66,v67,v68,v69,v70,v71,v72,v73,v74,v75,v76,v77,v78,v79,v80,v81,v82,v83,v84,v85,v86,v87,v88,v89,v90,v91,v92,v93,v94,v95,v96,v97,v98,v99,v100,v101,v102,v103,v104,v105,v106,v107,v108,v109,v110,v111,v112,v113,v114,v115,v116,v117,v118,v119,target,indoor,outdoor,sess,subj,run
4964,6.6,-8.969113e-06,-3.575909e-05,-4.6062647e-05,0.0,-8.902845e-05,8.8852066e-05,-9.210573e-06,8.8614215e-05,-9.492854e-05,0.0,5.3610875e-05,0.00010875734,4.672882e-05,3.9233866e-05,-7.976287e-05,-3.6718153e-05,-4.8166778e-05,-9.363541e-06,-1.7423714e-05,5.5097138e-05,-9.200737e-06,9.986883e-05,3.6085443e-05,-6.40432e-05,-9.970073e-06,-9.78533e-06,-9.093539e-06,-9.267116e-06,-4.955978e-05,-0.00010064012,7.632366e-05,-2.4097533e-05,4.6424826e-05,0.0,8.61845e-06,5.1057446e-05,-8.612924e-06,-9.06596e-06,-5.434429e-05,-2.8867711e-05,-0.00010056253,-9.832487e-06,0.0,9.279907e-06,-6.417036e-05,0.00015726555,-9.669784e-05,-0.00012606049,-9.299491e-06,0.0,-1.8760775e-05,-1.8597135e-05,3.8131762e-05,0.00013987676,-1.9103556e-05,-9.203748e-06,-1.8279561e-05,0.00011999479,-2.747634e-05,0.0,-9.653941e-06,-8.103059e-06,1.5814898e-05,-2.5054678e-05,0.000102643615,0.0,-5.5828856e-05,5.3815864e-05,3.721095e-05,-9.183972e-06,9.17919e-06,3.8029048e-05,-7.904698e-05,-1.9289313e-05,-2.7075868e-05,8.419808e-05,-6.811941e-05,2.6858359e-05,1.9186904e-05,0.00013441504,-6.732441e-05,-3.8513466e-05,3.9513172e-05,-3.0638297e-05,9.640341e-06,-3.9933333e-05,8.285768e-06,4.257858e-05,-6.459901e-05,-7.657682e-05,-4.764884e-05,-9.207914e-06,-8.29423e-06,9.886315e-05,9.348647e-05,0.0,-3.758751e-05,-9.494442e-05,-8.6793625e-06,-0.00010451837,8.124558e-05,-3.269074e-05,-8.589261e-05,9.097101e-06,-0.00011984779,3.760686e-05,0.0,1.0081685e-05,0.0,9.586423e-06,4.3896354e-05,0.00010848077,4.7066336e-05,0.0,4.3239423e-05,-8.446345e-05,3.436773e-05,-8.477475e-05,5.4557746e-05,-5.009812e-05,0.0,0.0,0.0,4,5,42
4965,8.8,-8.969113e-06,-2.6819316e-05,-4.6062647e-05,0.0,-8.902845e-05,8.8852066e-05,-9.210573e-06,8.8614215e-05,-9.492854e-05,0.0,5.3610875e-05,9.9694225e-05,4.672882e-05,3.9233866e-05,-7.976287e-05,-2.7538616e-05,-3.8533424e-05,-9.363541e-06,-1.7423714e-05,5.5097138e-05,-9.200737e-06,9.986883e-05,2.7064085e-05,-6.40432e-05,-9.970073e-06,-9.78533e-06,0.0,-9.267116e-06,-4.955978e-05,-0.00010064012,7.632366e-05,-2.4097533e-05,4.6424826e-05,0.0,1.72369e-05,5.1057446e-05,-8.612924e-06,-9.06596e-06,-5.434429e-05,-2.8867711e-05,-0.00010056253,-9.832487e-06,0.0,9.279907e-06,-5.5003165e-05,0.00015726555,-9.669784e-05,-0.00012606049,-9.299491e-06,0.0,-9.380387e-06,-1.8597135e-05,3.8131762e-05,0.00013987676,-9.551778e-06,0.0,-9.139781e-06,0.00011999479,-1.8317562e-05,0.0,-1.9307881e-05,0.0,1.5814898e-05,-2.5054678e-05,9.3312374e-05,0.0,-5.5828856e-05,5.3815864e-05,3.721095e-05,-9.183972e-06,1.835838e-05,3.8029048e-05,-7.904698e-05,-1.9289313e-05,-2.7075868e-05,9.261789e-05,-6.811941e-05,2.6858359e-05,1.9186904e-05,0.00013441504,-6.732441e-05,-3.8513466e-05,3.9513172e-05,-3.0638297e-05,9.640341e-06,-3.9933333e-05,8.285768e-06,4.257858e-05,-6.459901e-05,-7.657682e-05,-4.764884e-05,-9.207914e-06,-8.29423e-06,9.886315e-05,9.348647e-05,0.0,-3.758751e-05,-9.494442e-05,-8.6793625e-06,-0.00010451837,8.124558e-05,-2.4518056e-05,-9.543623e-05,9.097101e-06,-0.00011984779,3.760686e-05,0.0,1.0081685e-05,0.0,9.586423e-06,4.3896354e-05,0.00010848077,4.7066336e-05,0.0,4.3239423e-05,-8.446345e-05,3.436773e-05,-8.477475e-05,5.4557746e-05,-5.009812e-05,0.0,0.0,0.0,4,5,42
4966,11.0,-8.969113e-06,-3.575909e-05,-4.6062647e-05,0.0,-8.902845e-05,8.8852066e-05,-9.210573e-06,8.8614215e-05,-9.492854e-05,0.0,4.467573e-05,0.00010875734,4.672882e-05,4.9042337e-05,-7.976287e-05,-3.6718153e-05,-4.8166778e-05,-9.363541e-06,-1.7423714e-05,5.5097138e-05,-9.200737e-06,9.986883e-05,3.6085443e-05,-6.40432e-05,-9.970073e-06,-1.957066e-05,-9.093539e-06,-9.267116e-06,-5.947174e-05,-0.00010064012,7.632366e-05,-3.2130043e-05,4.6424826e-05,0.0,8.61845e-06,5.1057446e-05,-8.612924e-06,-9.06596e-06,-5.434429e-05,-2.8867711e-05,-0.00010056253,-9.832487e-06,8.979834e-06,9.279907e-06,-6.417036e-05,0.00015726555,-9.669784e-05,-0.00012606049,0.0,0.0,-1.8760775e-05,-1.8597135e-05,3.8131762e-05,0.00013987676,-1.9103556e-05,-9.203748e-06,-1.8279561e-05,0.00011999479,-2.747634e-05,0.0,-9.653941e-06,-8.103059e-06,7.907449e-06,-3.340624e-05,0.000102643615,-9.401579e-06,-5.5828856e-05,4.4846554e-05,3.721095e-05,-9.183972e-06,9.17919e-06,2.8521785e-05,-7.904698e-05,-1.9289313e-05,-1.805058e-05,8.419808e-05,-6.811941e-05,2.6858359e-05,9.593452e-06,0.00013441504,-7.6942175e-05,-4.8141836e-05,3.9513172e-05,-3.0638297e-05,0.0,-4.9916667e-05,0.0,4.257858e-05,-6.459901e-05,-8.614892e-05,-4.764884e-05,-9.207914e-06,-8.29423e-06,9.886315e-05,9.348647e-05,-8.1272365e-06,-4.6984387e-05,-9.494442e-05,-8.6793625e-06,-0.00010451837,8.124558e-05,-3.269074e-05,-8.589261e-05,9.097101e-06,-0.00011984779,3.760686e-05,0.0,1.0081685e-05,0.0,9.586423e-06,4.3896354e-05,9.861889e-05,4.7066336e-05,9.6324875e-06,4.3239423e-05,-8.446345e-05,3.436773e-05,-8.477475e-05,5.4557746e-05,-5.009812e-05,0.0325814016597198,0.0325814016597198,0.0,4,5,42
4967,13.2,-8.969113e-06,-1.7879545e-05,-3.685012e-05,0.0,-8.01256e-05,8.8852066e-05,-9.210573e-06,9.747564e-05,-9.492854e-05,0.0,5.3610875e-05,9.9694225e-05,4.672882e-05,3.9233866e-05,-7.976287e-05,-2.7538616e-05,-3.8533424e-05,-9.363541e-06,-1.7423714e-05,5.5097138e-05,0.0,9.986883e-05,2.7064085e-05,-6.40432e-05,0.0,0.0,0.0,0.0,-4.955978e-05,-0.00010064012,8.480406e-05,-2.4097533e-05,4.6424826e-05,0.0,1.72369e-05,5.1057446e-05,-8.612924e-06,-1.813192e-05,-5.434429e-05,-2.8867711e-05,-0.00010056253,-1.9664974e-05,-8.979834e-06,1.8559815e-05,-5.5003165e-05,0.00015726555,-9.669784e-05,-0.00012606049,-1.8598981e-05,0.0,-9.380387e-06,-1.8597135e-05,3.8131762e-05,0.00013987676,0.0,0.0,-9.139781e-06,0.00011999479,-1.8317562e-05,0.0,-1.9307881e-05,8.103059e-06,2.3722347e-05,-2.5054678e-05,9.3312374e-05,0.0,-5.5828856e-05,5.3815864e-05,3.721095e-05,-9.183972e-06,1.835838e-05,3.8029048e-05,-7.904698e-05,-1.9289313e-05,-2.7075868e-05,9.261789e-05,-6.811941e-05,2.6858359e-05,2.8780358e-05,0.00013441504,-6.732441e-05,-3.8513466e-05,3.9513172e-05,-3.0638297e-05,9.640341e-06,-3.9933333e-05,2.4857303e-05,5.1094292e-05,-5.5370576e-05,-7.657682e-05,-3.8119073e-05,0.0,0.0,9.886315e-05,9.348647e-05,8.1272365e-06,-3.758751e-05,-9.494442e-05,-8.6793625e-06,-0.00010451837,8.124558e-05,-2.4518056e-05,-9.543623e-05,9.097101e-06,-0.00011984779,4.7008572e-05,0.0,1.0081685e-05,0.0,9.586423e-06,5.2675627e-05,0.00010848077,4.7066336e-05,0.0,4.3239423e-05,-8.446345e-05,3.436773e-05,-8.477475e-05,6.36507e-05,-5.009812e-05,0.4945422607018759,0.4945422607018759,0.0,4,5,42
4968,15.4,-8.969113e-06,-4.4698863e-05,-4.6062647e-05,0.0,-9.793128e-05,7.996686e-05,-1.8421146e-05,8.8614215e-05,-9.492854e-05,-8.859156e-06,4.467573e-05,0.00010875734,5.6074583e-05,4.9042337e-05,-8.862541e-05,-3.6718153e-05,-5.7800135e-05,-9.363541e-06,-1.7423714e-05,5.5097138e-05,-9.200737e-06,9.1546426e-05,3.6085443e-05,-6.40432e-05,-9.970073e-06,-2.9355988e-05,-9.093539e-06,-9.267116e-06,-5.947174e-05,-0.00010978923,6.784325e-05,-3.2130043e-05,4.6424826e-05,0.0,8.61845e-06,5.1057446e-05,-8.612924e-06,0.0,-5.434429e-05,-2.8867711e-05,-0.00010056253,-9.832487e-06,8.979834e-06,9.279907e-06,-6.417036e-05,0.00015726555,-9.669784e-05,-0.00013506482,9.299491e-06,0.0,-1.8760775e-05,-2.78957e-05,3.8131762e-05,0.00013987676,-2.8655333e-05,-1.8407496e-05,-2.7419344e-05,0.00011999479,-2.747634e-05,0.0,-9.653941e-06,-2.4309178e-05,7.907449e-06,-3.340624e-05,0.000102643615,-9.401579e-06,-6.513366e-05,4.4846554e-05,4.6513687e-05,-9.183972e-06,9.17919e-06,2.8521785e-05,-7.904698e-05,-1.9289313e-05,-1.805058e-05,8.419808e-05,-6.811941e-05,1.7905573e-05,0.0,0.00013441504,-7.6942175e-05,-4.8141836e-05,3.9513172e-05,-3.0638297e-05,0.0,-4.9916667e-05,-8.285768e-06,3.4062865e-05,-7.382744e-05,-8.614892e-05,-5.7178608e-05,-1.8415829e-05,-1.658846e-05,9.062456e-05,9.348647e-05,-8.1272365e-06,-4.6984387e-05,-9.494442e-05,0.0,-0.00010451837,8.124558e-05,-4.086343e-05,-8.589261e-05,9.097101e-06,-0.00012906684,2.8205144e-05,0.0,0.0,0.0,9.586423e-06,3.5117082e-05,9.861889e-05,3.765307e-05,9.6324875e-06,4.3239423e-05,-8.446345e-05,3.436773e-05,-8.477475e-05,4.546479e-05,-5.009812e-05,1.1432388554365094,1.1757986590984035,0.0325598036618942,4,5,42
4969,17.6,0.0,-8.939773e-06,-3.685012e-05,0.0,-8.01256e-05,8.8852066e-05,-9.210573e-06,9.747564e-05,-9.492854e-05,0.0,6.2546016e-05,9.9694225e-05,3.7383055e-05,2.9425402e-05,-7.976287e-05,-2.7538616e-05,-2.8900067e-05,0.0,-1.7423714e-05,5.5097138e-05,0.0,9.986883e-05,2.7064085e-05,-6.40432e-05,0.0,9.78533e-06,0.0,0.0,-3.9647824e-05,-9.149102e-05,9.328447e-05,-1.6065022e-05,4.6424826e-05,0.0,2.5855348e-05,5.1057446e-05,-8.612924e-06,-1.813192e-05,-5.434429e-05,-1.9245139e-05,-0.00010056253,-1.9664974e-05,-8.979834e-06,1.8559815e-05,-4.5835972e-05,0.00015726555,-9.669784e-05,-0.00012606049,-2.7898472e-05,0.0,0.0,-1.8597135e-05,3.8131762e-05,0.00013987676,9.551778e-06,9.203748e-06,0.0,0.00011999479,-1.8317562e-05,9.600213e-06,-1.9307881e-05,2.4309178e-05,3.1629796e-05,-1.670312e-05,9.3312374e-05,9.401579e-06,-4.6524045e-05,6.278518e-05,2.7908212e-05,-9.183972e-06,1.835838e-05,4.7536305e-05,-7.904698e-05,-1.9289313e-05,-3.610116e-05,9.261789e-05,-6.811941e-05,2.6858359e-05,3.8373808e-05,0.00012481397,-5.770663e-05,-3.8513466e-05,3.9513172e-05,-3.0638297e-05,9.640341e-06,-3.9933333e-05,3.314307e-05,5.961001e-05,-4.6142148e-05,-6.7004716e-05,-3.8119073e-05,9.207914e-06,0.0,0.000107101754,8.49877e-05,1.6254473e-05,-2.8190632e-05,-9.494442e-05,-1.7358725e-05,-0.00010451837,8.124558e-05,-1.634537e-05,-0.00010497986,9.097101e-06,-0.00011984779,4.7008572e-05,9.296538e-06,1.0081685e-05,0.0,1.9172847e-05,6.145489e-05,0.000118342665,5.6479603e-05,0.0,4.3239423e-05,-9.290979e-05,2.5775798e-05,-8.477475e-05,7.2743656e-05,-4.0078492e-05,0.5867334200114918,1.0486268981505813,0.4618934781390895,4,5,42
4970,19.8,-1.7938226e-05,-6.257841e-05,-5.5275177e-05,0.0,-9.793128e-05,7.996686e-05,-1.8421146e-05,7.97528e-05,-9.492854e-05,-8.859156e-06,3.5740584e-05,0.00010875734,5.6074583e-05,5.8850805e-05,-8.862541e-05,-4.5897694e-05,-6.743349e-05,-1.8727082e-05,-1.7423714e-05,5.5097138e-05,-9.200737e-06,9.1546426e-05,4.5106804e-05,-6.40432e-05,-9.970073e-06,-3.914132e-05,-9.093539e-06,-9.267116e-06,-6.938369e-05,-0.000118938326,5.9362843e-05,-4.0162555e-05,5.5709796e-05,-9.262407e-06,0.0,5.1057446e-05,-8.612924e-06,9.06596e-06,-5.434429e-05,-2.8867711e-05,-0.00010056253,0.0,1.7959668e-05,0.0,-7.333756e-05,0.00015726555,-0.00010636763,-0.00013506482,1.8598981e-05,0.0,-2.8141161e-05,-2.78957e-05,3.8131762e-05,0.00013987676,-4.775889e-05,-3.6814992e-05,-3.6559122e-05,0.00011076441,-2.747634e-05,0.0,0.0,-4.0515297e-05,-7.907449e-06,-4.1757794e-05,0.000102643615,-1.8803157e-05,-6.513366e-05,3.587724e-05,4.6513687e-05,-9.183972e-06,0.0,1.9014524e-05,-7.904698e-05,-1.9289313e-05,-9.02529e-06,7.577828e-05,-6.811941e-05,1.7905573e-05,-9.593452e-06,0.00013441504,-8.655995e-05,-4.8141836e-05,2.9634879e-05,-3.0638297e-05,0.0,-4.9916667e-05,-3.314307e-05,2.5547146e-05,-8.3055864e-05,-9.572102e-05,-6.670837e-05,-2.762374e-05,-2.488269e-05,9.062456e-05,9.348647e-05,-2.4381708e-05,-5.6381265e-05,-9.494442e-05,0.0,-0.00010451837,8.124558e-05,-4.9036113e-05,-7.634898e-05,9.097101e-06,-0.00012906684,2.8205144e-05,-9.296538e-06,0.0,0.0,9.586423e-06,2.6337813e-05,8.8757006e-05,3.765307e-05,9.6324875e-06,4.3239423e-05,-8.446345e-05,3.436773e-05,-8.477475e-05,3.6371828e-05,-6.011774e-05,-0.4702318922163636,0.2761925603515218,0.7464244525678854,4,5,42
4971,22.0,8.969113e-06,8.939773e-06,-2.7637589e-05,0.0,-7.1222756e-05,8.8852066e-05,0.0,0.000106337066,-9.492854e-05,8.859156e-06,7.148117e-05,9.063112e-05,2.8037291e-05,1.9616933e-05,-7.976287e-05,-1.8359076e-05,-9.633356e-06,0.0,-1.7423714e-05,6.427999e-05,0.0,0.00010819124,1.8042721e-05,-6.40432e-05,0.0,2.9355988e-05,9.093539e-06,0.0,-2.973587e-05,-8.2341925e-05,0.000101764876,-8.032511e-06,4.6424826e-05,0.0,3.44738e-05,4.2547872e-05,-8.612924e-06,-2.7197879e-05,-6.340167e-05,-1.9245139e-05,-0.00011061879,-2.949746e-05,-1.7959668e-05,2.783972e-05,-3.666878e-05,0.00014801463,-9.669784e-05,-0.00011705617,-4.6497455e-05,0.0,0.0,-9.298567e-06,3.8131762e-05,0.00013055165,2.8655333e-05,2.7611244e-05,9.139781e-06,0.00011999479,-1.8317562e-05,9.600213e-06,-2.8961822e-05,4.8618356e-05,4.7444693e-05,-8.35156e-06,9.3312374e-05,1.8803157e-05,-3.7219233e-05,7.175448e-05,1.8605475e-05,-9.183972e-06,2.753757e-05,5.704357e-05,-8.892785e-05,-1.9289313e-05,-4.5126446e-05,0.0001010377,-5.9604485e-05,3.5811147e-05,5.7560716e-05,0.00012481397,-5.770663e-05,-2.88851e-05,4.9391463e-05,-3.0638297e-05,9.640341e-06,-2.9950002e-05,5.800037e-05,6.812573e-05,-3.691372e-05,-5.743261e-05,-1.9059536e-05,1.8415829e-05,8.29423e-06,0.000107101754,8.49877e-05,3.2508946e-05,-1.8793755e-05,-9.494442e-05,-1.7358725e-05,-0.00010451837,8.9370136e-05,0.0,-0.00011452347,9.097101e-06,-0.00011062873,5.641029e-05,9.296538e-06,1.0081685e-05,1.0371655e-05,1.9172847e-05,7.0234164e-05,0.00012820456,6.589287e-05,0.0,4.3239423e-05,-9.290979e-05,2.5775798e-05,-8.477475e-05,8.183662e-05,-4.0078492e-05,-1.0476003789052215,-0.2509682894883394,0.7966320894168822,4,5,42
4972,24.2,-2.6907339e-05,-8.939773e-05,-6.448771e-05,-9.5301575e-06,-0.00010683414,7.996686e-05,-1.8421146e-05,7.97528e-05,-9.492854e-05,-1.7718312e-05,2.6805437e-05,0.000117820455,6.542035e-05,6.865927e-05,-8.862541e-05,-4.5897694e-05,-8.6700195e-05,-1.8727082e-05,-1.7423714e-05,4.591428e-05,-1.8401473e-05,9.1546426e-05,5.412817e-05,-6.40432e-05,-9.970073e-06,-6.8497306e-05,-1.8187078e-05,-1.8534232e-05,-7.929565e-05,-0.00012808744,5.0882438e-05,-4.8195066e-05,5.5709796e-05,-9.262407e-06,-1.72369e-05,5.1057446e-05,-8.612924e-06,1.813192e-05,-5.434429e-05,-2.8867711e-05,-9.0506284e-05,9.832487e-06,2.6939502e-05,-9.279907e-06,-9.1671944e-05,0.00015726555,-0.00010636763,-0.00013506482,3.7197962e-05,0.0,-3.752155e-05,-3.719427e-05,3.8131762e-05,0.00013987676,-6.686245e-05,-5.522249e-05,-4.5698907e-05,0.00011076441,-2.747634e-05,-9.600213e-06,0.0,-7.2927534e-05,-2.3722347e-05,-5.8460915e-05,0.000102643615,-2.8204735e-05,-7.443847e-05,2.6907932e-05,5.5816425e-05,-9.183972e-06,-9.17919e-06,0.0,-6.9166104e-05,-2.8933968e-05,0.0,7.577828e-05,-6.811941e-05,1.7905573e-05,-2.8780358e-05,0.00013441504,-9.6177726e-05,-5.77702e-05,2.9634879e-05,-4.0851064e-05,0.0,-5.9900005e-05,-5.800037e-05,8.515716e-06,-9.2284296e-05,-0.000105293126,-7.6238146e-05,-3.6831658e-05,-3.317692e-05,8.238597e-05,9.348647e-05,-4.063618e-05,-7.517502e-05,-9.494442e-05,8.6793625e-06,-0.00010451837,8.124558e-05,-6.538148e-05,-6.680536e-05,9.097101e-06,-0.00012906684,1.880343e-05,-9.296538e-06,0.0,0.0,9.586423e-06,1.7558541e-05,7.8895115e-05,2.8239801e-05,9.6324875e-06,4.3239423e-05,-8.446345e-05,4.2959662e-05,-9.325222e-05,1.8185914e-05,-7.0137365e-05,-1.0360285557162268,-0.3481601138128367,0.68786844190339,4,5,42
4973,26.4,8.969113e-06,3.575909e-05,-1.842506e-05,9.5301575e-06,-6.2319916e-05,8.8852066e-05,0.0,0.000106337066,-0.00010355841,8.859156e-06,8.0416314e-05,9.063112e-05,1.8691528e-05,9.8084665e-06,-7.090032e-05,-9.179538e-06,0.0,9.363541e-06,-1.7423714e-05,6.427999e-05,9.200737e-06,0.00010819124,9.021361e-06,-6.40432e-05,0.0,4.892665e-05,9.093539e-06,0.0,-1.9823912e-05,-7.319282e-05,0.00011024527,0.0,4.6424826e-05,0.0,5.1710696e-05,4.2547872e-05,-1.7225848e-05,-4.5329798e-05,-6.340167e-05,-1.9245139e-05,-0.00011061879,-3.932995e-05,-3.5919336e-05,3.711963e-05,-2.7501583e-05,0.00014801463,-8.702806e-05,-0.00011705617,-6.5096436e-05,9.012901e-06,1.8760775e-05,-9.298567e-06,3.8131762e-05,0.00013055165,5.7310666e-05,5.522249e-05,2.7419344e-05,0.00011999479,-1.8317562e-05,1.9200426e-05,-3.8615763e-05,8.1030594e-05,6.325959e-05,8.35156e-06,8.398114e-05,3.7606314e-05,-2.7914428e-05,8.0723796e-05,9.302737e-06,0.0,4.5895948e-05,7.6058095e-05,-8.892785e-05,-1.9289313e-05,-5.4151737e-05,0.000109457505,-5.9604485e-05,3.5811147e-05,8.6341075e-05,0.00012481397,-3.8471087e-05,-2.88851e-05,4.9391463e-05,-2.0425532e-05,1.9280682e-05,-1.9966667e-05,9.114344e-05,8.515716e-05,-1.845686e-05,-4.786051e-05,-9.529768e-06,2.762374e-05,1.658846e-05,0.00011534034,8.49877e-05,4.8763417e-05,-9.396877e-06,-8.544998e-05,-2.603809e-05,-0.00010451837,8.9370136e-05,1.634537e-05,-0.0001240671,9.097101e-06,-0.00011062873,6.5812004e-05,1.8593077e-05,2.016337e-05,1.0371655e-05,1.9172847e-05,7.901343e-05,0.00013806645,6.589287e-05,-9.6324875e-06,4.3239423e-05,-9.290979e-05,2.5775798e-05,-7.629728e-05,0.00010002253,-3.005887e-05,-0.8438983423496377,-0.2396707911532279,0.6042275511964097,4,5,42
4974,28.6,-3.5876452e-05,-0.00011621704,-7.370024e-05,-9.5301575e-06,-0.00012463983,7.996686e-05,-2.7631719e-05,7.089137e-05,-9.492854e-05,-1.7718312e-05,1.7870292e-05,0.00012688356,7.476611e-05,7.846773e-05,-9.748795e-05,-5.507723e-05,-0.00010596691,-2.8090622e-05,-1.7423714e-05,4.591428e-05,-1.8401473e-05,8.3224026e-05,6.314953e-05,-7.319222e-05,-1.9940146e-05,-8.8067965e-05,-2.7280617e-05,-1.8534232e-05,-8.9207606e-05,-0.00013723654,3.3921624e-05,-5.6227578e-05,5.5709796e-05,-9.262407e-06,-2.5855348e-05,5.956702e-05,0.0,3.626384e-05,-4.528691e-05,-2.8867711e-05,-9.0506284e-05,1.9664974e-05,4.489917e-05,-1.8559815e-05,-0.000100839134,0.00015726555,-0.00010636763,-0.00014406913,6.5096436e-05,-9.012901e-06,-5.6282322e-05,-3.719427e-05,2.8598823e-05,0.00013987676,-9.551778e-05,-7.3629984e-05,-6.397847e-05,0.00011076441,-2.747634e-05,-9.600213e-06,9.653941e-06,-0.00011344283,-3.9537244e-05,-7.516403e-05,0.00011197485,-4.700789e-05,-8.374328e-05,8.96931e-06,7.44219e-05,-9.183972e-06,-2.753757e-05,-9.507262e-06,-6.9166104e-05,-2.8933968e-05,9.02529e-06,6.7358465e-05,-7.663434e-05,8.952787e-06,-5.7560716e-05,0.00013441504,-0.000105795494,-5.77702e-05,1.9756586e-05,-4.0851064e-05,-9.640341e-06,-6.988334e-05,-9.114344e-05,-8.515716e-06,-0.00011074115,-0.00011486522,-9.529768e-05,-4.603957e-05,-4.1471147e-05,7.414737e-05,0.00010198524,-5.689065e-05,-8.45719e-05,-9.494442e-05,1.7358725e-05,-0.00010451837,8.124558e-05,-8.172686e-05,-5.7261735e-05,9.097101e-06,-0.0001382859,9.401715e-06,-1.8593077e-05,-1.0081685e-05,-1.0371655e-05,9.586423e-06,8.7792705e-06,6.903322e-05,1.8826535e-05,1.9264975e-05,4.3239423e-05,-8.446345e-05,4.2959662e-05,-9.325222e-05,0.0,-8.0156984e-05,-0.6511909556888128,-0.1190633232358909,0.5321276324529218,4,5,42
4975,30.8,1.7938226e-05,6.257841e-05,-9.21253e-06,9.5301575e-06,-4.4514225e-05,9.773728e-05,9.210573e-06,0.00011519848,-0.00010355841,1.7718312e-05,9.8286604e-05,8.1568e-05,9.345764e-06,0.0,-7.090032e-05,0.0,2.8900067e-05,1.8727082e-05,-1.7423714e-05,7.346285e-05,1.8401473e-05,0.000116513635,-9.021361e-06,-5.4894168e-05,9.970073e-06,7.828264e-05,1.8187078e-05,9.267116e-06,-9.911956e-06,-6.404372e-05,0.00012720609,8.032511e-06,4.6424826e-05,0.0,6.032915e-05,4.2547872e-05,-1.7225848e-05,-5.4395758e-05,-6.340167e-05,-1.9245139e-05,-0.00011061879,-4.9162434e-05,-5.3879005e-05,4.6399535e-05,-9.167195e-06,0.00014801463,-8.702806e-05,-0.000108051856,-9.299491e-05,9.012901e-06,2.8141161e-05,0.0,4.76647e-05,0.00013055165,8.5966e-05,7.3629984e-05,4.5698907e-05,0.00012922515,-9.158781e-06,1.9200426e-05,-4.8269696e-05,0.00012154588,8.6981934e-05,2.5054678e-05,8.398114e-05,4.700789e-05,-1.8609617e-05,9.8662415e-05,0.0,0.0,5.507514e-05,9.507261e-05,-8.892785e-05,-9.6446565e-06,-6.317702e-05,0.00011787731,-5.9604485e-05,4.4763932e-05,0.00011512143,0.00012481397,-2.8853316e-05,-1.9256733e-05,5.9269758e-05,-2.0425532e-05,1.9280682e-05,-9.983333e-06,0.00012428651,0.000102188584,0.0,-3.828841e-05,9.529768e-06,4.603957e-05,3.317692e-05,0.00012357894,7.6488934e-05,7.314512e-05,9.396877e-06,-8.544998e-05,-3.471745e-05,-0.00010451837,8.9370136e-05,3.269074e-05,-0.00013361072,1.8194201e-05,-0.00010140967,7.521372e-05,2.7889615e-05,2.016337e-05,1.0371655e-05,1.9172847e-05,9.657198e-05,0.00014792834,8.47194e-05,-9.6324875e-06,4.3239423e-05,-9.290979e-05,1.7183866e-05,-7.629728e-05,0.000118208445,-2.0039246e-05,-0.6002250176150575,-0.0474308522426216,0.5527941653724359,4,5,42
